RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
180,132,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FB957347E243A0301F07EBF60D5DF86?id=1997SEH/MOG673-682:8,2,3.5,-13,,CF3CFHO2(.),CF3CFHO2(.),,CF3CFHOH,CF3COF,O2,"295
 
K",2
181,132,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FB957347E243A0301F07EBF60D5DF86?id=1992MAR/SZE10862-10868:4,2,1,-12,,CF3CFHO2(.),CF3CFHO2(.),,CF3CFHOH,CF3COF,O2,"297
 
K",2
182,133,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9D711BA2791BA00545F27D4675F61532?id=1994HAY/JEN421-437:7,2,3.6,-12,,CF3CCl2OO(.),CF3CCl2OO(.),,O2,CF3CCl2O(.),CF3CCl2O(.),"98.00
 
K",2
186,135,http://kinetics.nist.gov/kinetics/Detail;jsessionid=952A45CEF6C3BE98CBBB901DF2009BE6?id=1991ROT/RUH2047-2051:2,1,2.95,10,-27188,"Cyclopent-2-enyl,2-(1-methyleneethenyl)-",,,"Bicyclo[3.2.0]hept-1-ene,7-methylene",,,423,1
188,137,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38AD16344A2BF6D82D6552041AE013D4?id=1990GIL/TAY1715-1716:2,1,3.06,12,-190401,CH3C(O)OCH2CH2C[Si(CH3)3]3,,,CH2=CHC[Si(CH3)3]3,CH3C(O)OH,,633,1
189,138,http://kinetics.nist.gov/kinetics/Detail;jsessionid=53507EFD0312678A127DC628AE5AC07C?id=1972BER/BIZ73-80:3,1,1,13,-100605,CH2ClCHClO2,,,O2,CH2ClCHCl(.),,321,1
190,139,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C02D95E4E77DEFEADBE36D6EEE871AF?id=1990ATK/TUA1071-1082:3,1,3,12,-38662,"Naphthalenyl, 1, ? -dihydro-1-(nitrooxy)-",,,Naphthalene,NO3,,272,1
191,139,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C02D95E4E77DEFEADBE36D6EEE871AF?id=2007ATK/ARE15-40:4,1,5,5,,"Naphthalenyl, 1, ? -dihydro-1-(nitrooxy)-",,,Naphthalene,NO3,,"298
 
K",1
192,139,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C02D95E4E77DEFEADBE36D6EEE871AF?id=2007ATK/ARE15-40:3,1,1.6,6,,"Naphthalenyl, 1, ? -dihydro-1-(nitrooxy)-",,,Naphthalene,NO3,,"298
 
K",1
193,140,http://kinetics.nist.gov/kinetics/Detail;jsessionid=25C47A542126A209A417C0204CBCCB7D?id=1997BOY/LES323-331:5,2,4,4,-29932,CH3CH(OH)CH(CH3)OO(.),CH3CH(OH)CH(CH3)OO(.),,O2,HOCH(CH3)CH(CH3(O(.),HOCH(CH3)CH(CH3(O(.),303,2
196,142,http://kinetics.nist.gov/kinetics/Detail;jsessionid=87B227B28103C5CCC4024F8E305E9366?id=1991MCG/DEM939-945:2,1,5.89,13,-188739,"Cyclopropane,1-ethenyl-1-ethoxy-",,,"Cyclopentane, 1-ethoxy-",,,547,1
197,143,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3AC666B562673649C7317C233B848694?id=2004CAV/FAS705-720:3,1,6.4,11,-74894,"2,5-Hexadienyl",,,3-Cyclopenten-1-ylmethyl,,,500,1
198,144,http://kinetics.nist.gov/kinetics/Detail;jsessionid=71977AEB53520EFE2A8FDD3ED299B1F3?id=2004CAV/FAS705-720:5,1,1.1,12,-94140,"2,5-Hexadienyl",,,2-Cyclohexenyl,,,500,1
199,145,http://kinetics.nist.gov/kinetics/Detail;jsessionid=07CE5F7D6E60660B20EF58134028DE7C?id=2004CAV/FAS705-720:8,1,6.3,12,-172799,"2,5-Hexadienyl",,,"1,3,5-Hexatriene",H(.),,500,1
200,146,http://kinetics.nist.gov/kinetics/Detail;jsessionid=77881489A2A1555CC95B98E2B7A32AAB?id=2004CAV/FAS705-720:2,1,3.36,17,-195393,"2,5-Hexadienyl",,,"1,3-Butadiene",C2H3,,500,1
201,147,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3487CA29B649A9E50326F4E0CBA07A19?id=2007WU/CHE11-20:5,1,3.8,-4,,"2,5-Hexadienyl",,,(.)CH2-cyc-CHCH=CHCH2CH2,,,"298
 
K",1
202,148,http://kinetics.nist.gov/kinetics/Detail;jsessionid=67879F93D9690D7BF15A3946ED353576?id=2013CAO/WAN1161:1,1,3.39,12,-65310,CH3SO3,,,(.)CH3,SO3,,200,1
203,149,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A98FE4235CB6A424327D430F6432ED35?id=2013CAO/WAN1161:2,1,9.17,12,-156462,CH3SO3,,,CH3O(.),SO2,,200,1
205,151,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ED1A191BE48C5D4EEE45D6083475A77?id=2013CAO/WAN1161:3,1,1.72,13,-208128,CH3SO3,,,HOSO,CH2O,,200,1
206,152,http://kinetics.nist.gov/kinetics/Detail;jsessionid=296F07DE1C5DE8D3306716DF83307CDA?id=2013CAO/WAN1161:4,1,1.05,12,-255803,CH3SO3,,,(.)CH=SO2,H2O,,200,1
207,153,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E3B69CFA23C90BDDD6B94F6641DA9F4?id=2013CAO/WAN1161:5,1,3.32,12,-376222,CH3SO3,,,(.)CH2SO3,H(.),,200,1
208,154,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B42F8F347AA85D52918B132A4CE472EC?id=2009MEB/KIS9825-9833:5,1,1,-5,,"5,5'-Bicyclopentadienyl",,,Naphthalene,H2,,300,1
209,155,http://kinetics.nist.gov/kinetics/Detail;jsessionid=43802EBCF78E11CC4BEC2D76B96EACE8?id=2009MEB/KIS9825-9833:3,1,3.71,15,-326013,"5,5'-Bicyclopentadienyl",,,9H-fulvalenyl,H(.),,300,1
210,155,http://kinetics.nist.gov/kinetics/Detail;jsessionid=43802EBCF78E11CC4BEC2D76B96EACE8?id=2009MEB/KIS9825-9833:1,1,5.95,15,-327461,"5,5'-Bicyclopentadienyl",,,9H-fulvalenyl,H(.),,300,1
211,156,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E40FD55F2122B207717269309EAC0A0B?id=2009MEB/KIS9825-9833:4,1,4.41,12,-292093,"5,5'-Bicyclopentadienyl",,,9H-naphthalenyl,H(.),,300,1
212,156,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E40FD55F2122B207717269309EAC0A0B?id=2009MEB/KIS9825-9833:2,1,5.31,12,-292717,"5,5'-Bicyclopentadienyl",,,9H-naphthalenyl,H(.),,300,1
213,157,http://kinetics.nist.gov/kinetics/Detail;jsessionid=68A9DB25A5D72881804D02CA8B7699C8?id=1999FIS/EIS35-40:1,1,2,18,-215400,CH3In,,,(.)CH3,In(CH3)2,,273,1
214,158,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C6705912919C26C94645A7D868E3BC9?id=1999FIS/EIS35-40:2,1,2,9,-139200,CH3In,,,(.)CH3,In,,273,1
215,158,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C6705912919C26C94645A7D868E3BC9?id=1964JAC/PRI1198-1205:2,1,8.13,10,-162132,CH3In,,,(.)CH3,In,,550,1
216,159,http://kinetics.nist.gov/kinetics/Detail;jsessionid=81BD99F5ADEFF29C6FCA5C9AA989615E?id=2003CAR/MOO3708-3718:5,1,3.38,8,-55009,In(CH3)2,,,InCH3(singlet),(.)CH3,,700,1
217,159,http://kinetics.nist.gov/kinetics/Detail;jsessionid=81BD99F5ADEFF29C6FCA5C9AA989615E?id=2003CAR/MOO3708-3718:6,1,6.73,9,-55009,In(CH3)2,,,InCH3(singlet),(.)CH3,,700,1
218,160,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E30FE75622411031831F1B1FB482799?id=2003CAR/MOO3708-3718:9,1,1.03,14,-244595,In(CH3)2,,,InCH3(triplet),(.)CH3,,700,1
219,160,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E30FE75622411031831F1B1FB482799?id=2003CAR/MOO3708-3718:10,1,2.06,15,-244595,In(CH3)2,,,InCH3(triplet),(.)CH3,,700,1
220,161,http://kinetics.nist.gov/kinetics/Detail;jsessionid=12838E87C8E5D594C276A34D33AE4C71?id=1992HOP/WAC711-721:2,1,2.29,10,-144672,CH≡CCH2CH2CH=CHCH3-(Z)-,,,CH2=C=CHCH(CH3)CH=CH2,,,493,1
221,162,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35C6683E2D2D8A03DF2DCE32FC383D27?id=1992HOP/WAC711-721:1,1,5.25,10,-144672,"CH≡CCH2CH2CH=CHCH3(E),-",,,CH2=C=CHCH(CH3)CH=CH2,,,493,1
222,163,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D35467B2E7A80157E34E1EFBC956A635?id=2003TOK/LIN11397-11408:7,1,4.61,11,-109914,2-(.)C6H4C2H3,,,2-Phenylethenyl,,,250,1
223,164,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47D6F58E7D6D30F3D0484D102B9DDF5D?id=1990ALA/ALB2903-2910:7,1,1.02,12,-153818,"3-Furancarboxylic acid 1,1-dimethylethyl ester",,,Isobutene,3-Furancarboxylic acid,,561,1
224,165,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C2434F0E366696B14FF3336649A220BB?id=1990ALA/ALB2903-2910:6,1,1.02,12,-152986,"3-Thiophenecarboxylic acid 1,1-dimethylethyl ester",,,3-Thiophenecarboxylic acid,Isobutene,,560,1
225,166,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8F9D66ED740051FEE747365E859D221B?id=1990ALA/ALB2911-2916:7,1,5.75,13,-194559,3-Furancarboxylic acid 1-methylethyl ester,,,CH3CH=CH2,3-Furancarboxylic acid,,643,1
226,167,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998650F4C020853AD3ABDA021838C8F4?id=1990ALA/ALB2911-2916:6,1,4.17,13,-192896,3-Thiophenecarboxylic acid 1-methylethyl ester,,,3-Thiophenecarboxylic acid,CH3CH=CH2,,640,1
227,168,http://kinetics.nist.gov/kinetics/Detail;jsessionid=33591A39A66E7EA9CC03CDD0731ED15C?id=1990ALA/ALB2911-2916:5,1,7.94,12,-182087,4-Pyridinecarboxylic acid 1-methylethyl ester,,,4-Pyridinecarboxylic acid,CH3CH=CH2,,636,1
229,170,http://kinetics.nist.gov/kinetics/Detail;jsessionid=924AB85A260399D915AE61F756C5314B?id=1985DEA4600-4608:44,1,3.16,13,-180424,CH2=CHCH=CHCH=CH(.),,,C2H2,CH2=CHCH=CH(.),,300,1
230,171,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBF79E75B55B3B93A2A1145FDEA0171E?id=1989ALA/ALB579-581:8,1,8.3,1,,CH3C(S)OC(CH3)3,,,Isobutene,CH3COSH,,"600
 
K",1
231,171,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBF79E75B55B3B93A2A1145FDEA0171E?id=1989ALA/ALB579-581:9,1,4.06,3,,CH3C(S)OC(CH3)3,,,Isobutene,CH3COSH,,"600
 
K",1
232,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:156,2,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2
233,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:447,2,1.6,-6,-42903,CS2OH,,,CS2,(.)OH,,250,2
234,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:194,1,4.8,5,,CS2OH,,,CS2,(.)OH,,"298
 
K",1
235,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=2004ATK/BAU1461-1738:195,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
236,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1997ATK/BAU1329-1499:155,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
237,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1992ATK/BAU1125-1568:446,1,1.6,13,-42903,CS2OH,,,CS2,(.)OH,,250,1
238,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:3,2,8.9,-13,-6693,CS2OH,,,CS2,(.)OH,,246,2
239,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1991DIA/LEE379-386:4,2,9.61,-9,-34671,CS2OH,,,CS2,(.)OH,,249,2
240,172,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBDB7B99C54EC9631CCCBEC79DD33873?id=1990MUR/LOV2381-2386:4,1,2.36,10,-34838,CS2OH,,,CS2,(.)OH,,249,1
241,173,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8A697BF88F24E402C37DC5BB344D9BA?id=1989GAJ/SQU6717-6728:15,1,4.63,-6,,"Cyclopropane, 1-(2,2-dimethyl-1-methylenepropyl)-2-methyl-, trans-",,,"Cyclopentene, 1-(1,1-dimethylethyl)-4-methyl-(R)-",,,"553
 
K",1
242,173,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8A697BF88F24E402C37DC5BB344D9BA?id=1989GAJ/SQU6717-6728:16,1,5,-1,,"Cyclopropane, 1-(2,2-dimethyl-1-methylenepropyl)-2-methyl-, trans-",,,"Cyclopentene, 1-(1,1-dimethylethyl)-4-methyl-(R)-",,,"553
 
K",1
244,175,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2842A74558E472F29BA26F25C3577479?id=1989GAJ/SQU6717-6728:14,1,1.05,-5,,"Cyclopropane, 1-(2,2-dimethyl-1-methylenepropyl)-2-methyl-, trans-",,,CH2=CHCH2CH=C(CH3)C(CH3)3-(E),,,"553
 
K",1
246,177,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A4A08E8D3FA806D415FF356492BD015?id=1989GAJ/SQU6717-6728:11,1,3.54,-5,,"Cyclopropane, 1-(ethenyl-2,2d2)-2-methyl, trans-",,,"CH3CH=CHCH2CH=CD2, (E)-",,,"553
 
K",1
247,178,http://kinetics.nist.gov/kinetics/Detail;jsessionid=036006660F1CA3AD1F7A1050A87B0EC4?id=1989GAJ/SQU6717-6728:12,1,2.1,-7,,"Cyclopropane, 1-(ethenyl-2,2d2)-2-methyl, trans-",,,"Cyclopentene-3,3-d2, 4-methyl-",,,"553
 
K",1
249,180,http://kinetics.nist.gov/kinetics/Detail;jsessionid=481B74B7256E3D7573D3700B75EAC61E?id=1989GAJ/SQU6717-6728:8,1,9.18,-6,,"Cyclopropane, 1-(2,2-dimethyl-1-methylene-d2-propyl)-2-(methyl-d3)-, trans-",,,CD2=CHCH2CH=C(CD3)C(CH3)3,,,"553
 
K",1
250,181,http://kinetics.nist.gov/kinetics/Detail;jsessionid=78FB7E97E3ED1AF5CAFA5D6296FBAD8E?id=1989GAJ/SQU6717-6728:9,1,3.88,-6,,"Cyclopropane, 1-(2,2-dimethyl-1-methylene-d2-propyl)-2-(methyl-d3)-, trans-",,,"Cyclopentene-5,5-d2, 1-(1,1-dimethylethyl)-4-(methyl-d3)-",,,"553
 
K",1
252,183,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6D9989A0989BF5D020927BE312C28FD4?id=1989GAJ/SQU6717-6728:5,1,9.35,-6,,"Cyclopropane, 1-(2,2-dimethyl-1-methylenepropyl)-2-methyl-d3)-, trans-",,,CD2=CHCH2CH=C(CH2D)C(CH3)3,,,"553
 
K",1
253,184,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E7AD3D2E8A0B5F8F48DA0D6FDE939A8?id=1989GAJ/SQU6717-6728:6,1,4.28,-6,,"Cyclopropane, 1-(2,2-dimethyl-1-methylenepropyl)-2-methyl-d3)-, trans-",,,"Cyclopentene, 1-(1,1-dimethylethyl))-4-(methyl-d3)-(R)-",,,"553
 
K",1
255,186,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F536C4D34501DE2DD6B77A69A527A4?id=1992LIG/COX1805-1961:76,1,4.8,15,-86471,n-C8H17OONO2,,,NO2,n-C8H17O2,,245,1
256,186,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F536C4D34501DE2DD6B77A69A527A4?id=1989ZAB/REI5500-5507:8,1,4.8,15,-86471,n-C8H17OONO2,,,NO2,n-C8H17O2,,245,1
257,187,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B375B034EA0898C104D08A9A67E67E47?id=1992LIG/COX1805-1961:75,1,7.5,15,-86471,n-C6H13OONO2,,,NO2,1-C6H13OO(.),,245,1
258,187,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B375B034EA0898C104D08A9A67E67E47?id=1989ZAB/REI5500-5507:7,1,7.5,15,-86471,n-C6H13OONO2,,,NO2,1-C6H13OO(.),,245,1
259,188,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4C25F9AC674E121331423CF92E847AF7?id=1992LIG/COX1805-1961:74,1,8.3,15,-86471,n-C4H9OONO2,,,NO2,CH3CH2CH2CH2OO(.),,245,1
260,188,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4C25F9AC674E121331423CF92E847AF7?id=1989ZAB/REI5500-5507:6,1,8.3,15,-86471,n-C4H9OONO2,,,NO2,CH3CH2CH2CH2OO(.),,245,1
261,189,http://kinetics.nist.gov/kinetics/Detail;jsessionid=764EE88546B2B21DE9E73E00CBE9EE62?id=1992HAR/RIN983-985:8,1,4.57,13,-202873,n-C3H7SiH2SiH3,,,Other Products,CH3CH2CH2SiH,,593,1
262,190,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A8086C67D7F5116AB905C3C3289D92E7?id=1992HAR/RIN983-985:7,1,1.82,15,-212850,n-C3H7SiH2SiH3,,,Other Products,n-C3H7SiH3,,593,1
264,192,http://kinetics.nist.gov/kinetics/Detail;jsessionid=074A0CBAA40C95C76525BF75DF059DB5?id=1989BET/CLA1292-1299:4,1,2,11,-172941,"Silacyclopent-3-ene, 1,3,4-trimethyl-1-(1-methyl-2-propenyl)-",,,"Silacyclopent-3-ene, 1-(2-butenyl)-1,3,4-trimethyl-, (Z)-",,,704,1
265,193,http://kinetics.nist.gov/kinetics/Detail;jsessionid=771F257782FEB72EAA740CE659B54551?id=1989BET/CLA1292-1299:3,1,3.98,11,-176267,"Silacyclopent-3-ene, 1,3,4-trimethyl-1-(1-methyl-2-propenyl)-",,,"Silacyclopent-3-ene, 1-(2-butenyl)-1,3,4-trimethyl-, (E)-",,,704,1
267,195,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C956152B0E0AC2A07CD51C403A17CAF2?id=1997ATK/BAU521-1011:461,2,3.01,-13,5820,CH2FO2,CH2FO2,,Other Products,O2,,220,2
276,198,http://kinetics.nist.gov/kinetics/Detail;jsessionid=20538D55E135A192C835368C6A4ED4FE?id=2001ATK/BAU1-56:608,2,3.3,-11,,CH2BrOO,CH2BrOO,,CH2BrO,CH2BrO,O2,"298
 
K",2
277,198,http://kinetics.nist.gov/kinetics/Detail;jsessionid=20538D55E135A192C835368C6A4ED4FE?id=1995VIL/LES376-384:2,2,1.05,-12,,CH2BrOO,CH2BrOO,,CH2BrO,CH2BrO,O2,"298
 
K",2
278,199,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BA856A21CC4F44C83673F46F93F5DC4B?id=2001ATK/BAU1-56:607,2,3.3,-11,,CH2BrOO,CH2BrOO,,CH2BrOOCH2Br,O2,,"298
 
K",2
279,200,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0E761DFF622C3CA645EA99716133F53?id=2010GRA/BLI3928-3941:1,2,9,-11,,ICH2OO(.),ICH2OO(.),,CH2IO,CH2IO,O2,"296
 
K",2
280,201,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F317DA9B1938B74FC272A6E3143105FC?id=1988PER/PHA603:1,1,1.9,-1,-209525,"1H-Pyrazole, 1-(2-bromoethyl)-",,,Pyrazole,CH2=CHBr,,"913
 
K",1
281,202,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BA0474E9017259EC225C298A2D5AD01A?id=2004CAV/FAS705-720:4,1,8.3,11,-70291,3-Cyclopenten-1-ylmethyl,,,"2,5-Hexadienyl",,,500,1
282,203,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F641DF4017968181B0932F63075FD6C5?id=2004CAV/FAS705-720:7,1,1.4,13,-126357,3-Cyclopenten-1-ylmethyl,,,5-Methyl-2-cyclopenten-2-yl,,,500,1
283,204,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFBE9D292EC02EF4A0473BE953010020?id=1990CIA/RAG8204-8206:1,1,1.34,-4,,"Cyclopropane-1,2-d2, 1R-trans-",,,"Cyclopropane-1,2,d2, cis-",,,"696
 
K",1
284,204,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFBE9D292EC02EF4A0473BE953010020?id=1990CIA/RAG8204-8206:2,1,5.4,-2,,"Cyclopropane-1,2-d2, 1R-trans-",,,"Cyclopropane-1,2,d2, cis-",,,"696
 
K",1
285,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=2003CHA/BRI2573-2580:5,2,9.73,-14,7059,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,253,2
286,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=2003CHA/BRI2573-2580:6,2,6.48,-14,7782,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,253,2
287,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1993MAR/SHI9686-9694:6,2,5.99,-12,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"298
 
K",2
288,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1992YAR/PEN369-383:7,2,6.7,-2,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"296
 
K",2
289,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1990WAL/AND189:4,2,6.9,-1,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"295
 
K",2
290,205,http://kinetics.nist.gov/kinetics/Detail;jsessionid=667362F647FE2C056D842DD8FE2E27AE?id=1992WAL/DAG667-710:45,2,7,-1,,CH2ClCH2O2,CH2ClCH2O2,,O2,CH2ClCH2O,CH2ClCH2O,"300
 
K",2
291,206,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=2003CHA/BRI2573-2580:7,2,1.6,-18,31961,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,253,2
292,206,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=2003CHA/BRI2573-2580:8,2,2.44,-16,21185,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,253,2
293,206,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7BA66D975D1867BC815F265305090386?id=1990WAL/AND189:3,2,3.1,-1,,CH2ClCH2O2,CH2ClCH2O2,,CH2ClCH2OH,CH2ClCHO,O2,"295
 
K",2
304,210,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F85107B87EE8C7D46F11D74959C7C9E4?id=1988TAY737-743:7,1,2.57,12,-168784,"Benzene, [1-(1-methylethoxy)ethenyl]-3-nitro-",,,"Ethanone, 1-(4-nitrophenyl)-",CH3CH=CH2,,600,1
305,211,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A9BE91624CFBFDB0C9692A211667FA9?id=1989CON/NAM168-175:8,1,1.3,-4,,"Silacyclobutane, 1,1,2,3-tetramethyl-, cis-",,,"trans-1,1,2,3-tetramethylsilacyclobutane",,,"671
 
K",1
306,212,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E21A50CD354E9B66DBB8464CCD06FA18?id=1989CON/NAM168-175:7,1,6.92,-6,,"Silacyclobutane, 1,1,2,3-tetramethyl-, cis-",,,(E)-2-C4H8,(CH3)2Si=CH2,,"671
 
K",1
307,213,http://kinetics.nist.gov/kinetics/Detail;jsessionid=17CFFE6D9851A6B4BCD7AEE1D93B8F8F?id=1989CON/NAM168-175:6,1,3,-5,,"Silacyclobutane, 1,1,2,3-tetramethyl-, cis-",,,(Z)-2-C4H8,(CH3)2Si=CH2,,"671
 
K",1
309,215,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2480E4410BA70E15E879DFBD48F292D2?id=1989CON/NAM168-175:4,1,2.4,-5,,"trans-1,1,2,3-tetramethylsilacyclobutane",,,"Silacyclobutane, 1,1,2,3-tetramethyl-, cis-",,,"671
 
K",1
310,216,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDD7B57F30AE999E22424A4DE7147085?id=1989CON/NAM168-175:3,1,1.45,-5,,"trans-1,1,2,3-tetramethylsilacyclobutane",,,(E)-2-C4H8,(CH3)2Si=CH2,,"671
 
K",1
311,217,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AB1E205C0861A671373DF13AD95B151?id=1989CON/NAM168-175:2,1,2.5,-6,,"trans-1,1,2,3-tetramethylsilacyclobutane",,,(Z)-2-C4H8,(CH3)2Si=CH2,,"671
 
K",1
313,219,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D708EBD160928A87F8B9AF8ECC777D5D?id=2010MIL/KLI4881-4890:4,1,7.64,16,-215832,CH2CCHCH2CHCH2,,,Fulvene,H(.),H(.),700,1
314,220,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4618CF6E59FE9A0C82A3F7F26B7953D3?id=1989HOP/WAC377-382:3,1,1,11,-147998,CH≡CCH2CH2C(CH3)=C(CH3)2,,,CH2=C=CHC(CH3)2C(CH3)=CH2,,,483,1
315,221,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EDB9C3ECC0F0CB631F789CA59A95C64C?id=1989HOP/WAC377-382:2,1,9.55,10,-146335,CH2=C=CHC(CH3)2C(CH3)=CH2,,,CH≡CCH2CH2C(CH3)=C(CH3)2,,,483,1
316,222,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1987SAN/LIN905:44,2,5.25,-7,-48141,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,330,2
317,222,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1987SAN/LIN905:43,1,2.09,12,-51051,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,330,1
318,222,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0321CA57D13B6EEFA11E3715A0BF8AD6?id=1967DIJ/KER864:4,1,4.78,22,-47725,CH2CH(NF2)Br,,,CH2=CHBr,NF2,,351,1
319,223,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15AC0EEE859E976F5A06033D2A0FE493?id=1987SAN/LIN905:42,2,4.78,-8,-40575,CH2CH(NF2)Cl,,,CH2=CHCl,NF2,,330,2
